"startup_id","startup_name","scope_decision","macro_theme","review_status","quality_band","source_backed_status","has_external_source","source_url","source_type","source_date","evidence_is_stub","data_quality_score_10"
"synthetic_ocular_restoration","Synthetic Ocular Restoration","include","therapeutics and regenerative medicine","reviewed","high","source_backed_reviewed","True","https://sor.international/antecedentes/","official_website","2026-04-20","False","8.5"
"syocin-biotech","Syocin Biotech","include","ag biologicals and crop resilience","reviewed","medium","source_backed_reviewed","True","https://syocin.com/","official_website","2026-04-22","False","8"
"tbit","TBIT","include","precision agriculture and resource intelligence","reviewed","medium","source_backed_reviewed","True","https://www.kptl.com.br/portfolio/tbit/","official_portfolio_profile","2026-05-08","False","8"
"teachy","Teachy","exclude","peripheral or non-core digital ventures","seeded","medium","missing_external_source","False","","portfolio_or_official_override","2026-05-08","False","8"
"tell","Tell","include","diagnostics and medtech","reviewed","medium","source_backed_reviewed","True","https://theganeshalab.com/startup/tell/","official_portfolio_profile","2026-04-24","False","8"
"tensor-care","Tensor Care","include","diagnostics and medtech","reviewed","medium","source_backed_reviewed","True","https://www.tensor.care/","official_website","2026-05-06","False","8"
"teramot","Teramot","exclude","peripheral or non-core digital ventures","reviewed","high","source_backed_reviewed","True","https://www.linkedin.com/company/teramot","linkedin_company_profile","2026-04-23","False","8.5"
"terramagna","TerraMagna","include","climate, energy and resource systems","reviewed","medium","source_backed_reviewed","True","https://terramagna.com.br/","official_website","2026-04-29","False","8"
"tesabio_ai","Tesabio.ai","include","therapeutics and regenerative medicine","reviewed","medium","source_backed_reviewed","True","https://www.tesabio.ai/","official_website","2026-04-20","False","8"
"the-earth-says","The Earth Says","include","precision agriculture and resource intelligence","reviewed","medium","source_backed_reviewed","True","https://www.f6s.com/company/theearthsays","external_profile","2026-05-06","False","8"
"tintte","Tintte","include","biobased chemistry and advanced materials","reviewed","high","source_backed_reviewed","True","https://cancilleria.gob.ar/en/new-technologies/next-form-argentine/tintte","official_public_profile","2026-04-23","False","8.5"
"tissue_dynamics","Tissue Dynamics","exclude","therapeutics and regenerative medicine","reviewed","high","source_backed_reviewed","True","https://www.tissuedynamics.com/","official_website","2026-05-08","False","9"
"tomorrow_foods","Tomorrow Foods","include","food biotech and novel ingredients","reviewed","high","source_backed_reviewed","True","https://www.tomorrowfoods.com.ar/nosotros","official_website","2026-04-20","False","8.5"
"tracestory","Tracestory","include","climate, energy and resource systems","reviewed","high","source_backed_reviewed","True","https://www.tracestory.com/en/home","official_website","2026-04-20","False","8.5"
"traive","Traive","include","climate, energy and resource systems","reviewed","medium","source_backed_reviewed","True","https://traive.com.br/en/","official_website","2026-04-29","False","8"
"travelx","TravelX","exclude","peripheral or non-core digital ventures","taxonomy_stub","medium","missing_external_source","False","","taxonomy_stub","2026-05-08","True","7"
"trebe_biotech","Trebe Biotech","include","food biotech and novel ingredients","reviewed","high","source_backed_reviewed","True","https://sf500.com.ar/","official_portfolio_profile","2026-05-08","False","8.5"
"tuplaza","TuPlaza","include","climate, energy and resource systems","reviewed","medium","source_backed_reviewed","True","https://www.f6s.com/company/tuplaza","external_profile","2026-05-06","False","8"
"uala","Ualá","exclude","peripheral or non-core digital ventures","taxonomy_stub","medium","missing_external_source","False","","taxonomy_stub","2026-05-08","True","7"
"ubique_bio","Ubique Bio","include","diagnostics and medtech","reviewed","high","source_backed_reviewed","True","https://www.gridexponential.com/portfolio","official_portfolio_profile","2026-04-20","False","8.5"
"um_grau_e_meio","Um Grau e Meio","include","climate, energy and resource systems","reviewed","medium","source_backed_reviewed","True","https://theyieldlablatam.com/companies/um-grau-e-meio/","official_portfolio_profile","2026-05-08","False","8"
"unibaio","Unibaio","include","ag biologicals and crop resilience","reviewed","high","source_backed_reviewed","True","https://sosv.com/company/unibaio/","official_company_profile","2026-04-21","False","9"
"untech","UnTech","include","diagnostics and medtech","reviewed","high","source_backed_reviewed","True","https://www.untech.bio/our-solution/","official_website","2026-05-06","False","8.5"
"updairy","Updairy","include","food biotech and novel ingredients","reviewed","high","source_backed_reviewed","True","https://updairy.co/","official_website","2026-05-06","False","8.5"
"vercel","Vercel","exclude","peripheral or non-core digital ventures","taxonomy_stub","medium","missing_external_source","False","","taxonomy_stub","2026-05-08","True","7"
"verge_ag","Verge Ag","exclude","precision agriculture and resource intelligence","reviewed","high","source_backed_reviewed","True","https://vergeag.com/blog/post/sp-ventures-invests-in-verge-ag1","official_website","2026-04-29","False","8.5"
"verqor","Verqor","include","climate, energy and resource systems","reviewed","medium","source_backed_reviewed","True","https://verqor.com/sobre-verqor","official_website","2026-05-06","False","8"
"vexxel_biotech","Vexxel Biotech","include","ag biologicals and crop resilience","reviewed","high","source_backed_reviewed","True","https://www.gridexponential.com/portfolio","official_portfolio_profile","2026-04-20","False","8.5"
"viewmind","ViewMind","include","diagnostics and medtech","reviewed","high","source_backed_reviewed","True","https://www.viewmind.com/about/","official_website","2026-05-08","False","8.5"
"vixtra","Vixtra","exclude","peripheral or non-core digital ventures","seeded","medium","missing_external_source","False","","portfolio_or_official_override","2026-05-08","False","8"
"vmind","VMind","exclude","peripheral or non-core digital ventures","reviewed","medium","source_backed_reviewed","True","https://www.f6s.com/company/vmind","public_company_profile","2026-04-23","False","8"
"voa","Voa","include","precision agriculture and resource intelligence","reviewed","medium","source_backed_reviewed","True","https://theyieldlablatam.com/companies/voa/","official_portfolio_profile","2026-05-06","False","8"
"vu","Vu","exclude","peripheral or non-core digital ventures","seeded","high","missing_external_source","False","","portfolio_or_official_override","2026-05-08","False","8.5"
"waterplan","Waterplan","include","climate, energy and resource systems","reviewed","medium","source_backed_reviewed","True","https://www.waterplan.com/","official_website","2026-05-08","False","8"
"webee","Webee","exclude","peripheral or non-core digital ventures","reviewed","high","source_backed_reviewed","True","https://www.webee.io/","official_website","2026-04-21","False","9.5"
"werk-nvac","WerkénVac","include","ag biologicals and crop resilience","reviewed","medium","source_backed_reviewed","True","https://www.gridexponential.com/portfolio","official_portfolio_profile","2026-04-24","False","8"
"wiagro","Wiagro","include","precision agriculture and resource intelligence","reviewed","high","source_backed_reviewed","True","https://www.wiagro.com/","official_website","2026-05-08","False","8.5"
"wisy","Wisy","exclude","peripheral or non-core digital ventures","reviewed","high","source_backed_reviewed","True","https://wisy.ai/home/","official_website","2026-04-23","False","8.5"
"workana","Workana","exclude","peripheral or non-core digital ventures","taxonomy_stub","medium","missing_external_source","False","","taxonomy_stub","2026-05-08","True","7"
"xeptiva","Xeptiva","include","therapeutics and regenerative medicine","reviewed","medium","source_backed_reviewed","True","https://zentynel.com/en/portfolio/","official_portfolio_profile","2026-04-23","False","8"
"zavia_bio","Zavia Bio","include","ag biologicals and crop resilience","reviewed","high","source_backed_reviewed","True","https://www.f6s.com/company/zavia-bio","external_profile","2026-05-06","False","9"
"zev_biotech","ZEV Biotech","include","diagnostics and medtech","reviewed","high","source_backed_reviewed","True","https://www.gridexponential.com/portfolio","official_portfolio_profile","2026-04-20","False","9"
"zipnova","Zipnova","exclude","peripheral or non-core digital ventures","taxonomy_stub","medium","missing_external_source","False","","taxonomy_stub","2026-05-08","True","7"
"zoomagri","ZoomAgri","include","precision agriculture and resource intelligence","reviewed","high","source_backed_reviewed","True","https://zoomagri.com/en/home/","official_website","2026-04-21","False","9"
